id,region,namespace,metric,dimensions,stat,period_seconds,status,total,max,p95,peak_per_minute,p95_per_minute,observed_points,expected_intervals,missing_intervals
m4fb0da312e1357ff35ecf3b8,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdatePrompt""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mcfe25c9a90bb9df0e5d573fa,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""AssociateAgentKnowledgeBase""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m39c7355e7e23ec04b1b98e31,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateDataAutomationProject""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
md3f694bc0a45dd8b90b98e1c,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetPrompt""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m2633193ff1cd02f9fbb01077,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateAgentAlias""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m5850a474d01f0859f99a15f2,us-east-1,AWS/Usage,ResourceCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""AutomatedReasoningPolicyCount""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""Resource""}]",Maximum,60,error,,,,,,0,20159,20159
m72ec09b7416932d71947f170,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateAutomatedReasoningPolicyTestCase""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
ma61fed05dcefd98af1065780,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""PrepareFlow""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m97f6d6498646e49c3c13a503,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""ListAutomatedReasoningPolicyTestCases""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m95399fd9422a86d324961123,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""ListDataAutomationLibraryEntities""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m831325688805c88e53a413a9,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteAgentActionGroup""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m2cbb7d24c685d370acf81325,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""TagResource""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mf01db8fff79d2636debedbc3,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CancelAutomatedReasoningPolicyBuildWorkflow""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m0b5a2e774e60ad23e8930a5d,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""ListBlueprints""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m15394c360aaa9694512a88a4,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetAgentVersion""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m9f257c32546697c1a0d524ec,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateAgentAlias""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
md70e1442c44915a35d06831e,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteAgentAlias""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mf26ed5477bccefe08b076ea5,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateAutomatedReasoningPolicyVersion""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m76af90eced838afaf4d8a92b,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeletePrompt""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m969dcf33a726e12a0aa4cbc2,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteAutomatedReasoningPolicy""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mf3a8063e9a906f2ed2456d3e,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateFlow""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mc9b73b8f8cbf175f38912227,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""InvokeDataAutomationAsync""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m437f6e3ef1a68a112d0a1e59,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteAutomatedReasoningPolicyTestCase""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m075af42ff9adf63985765de7,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateDataAutomationLibrary""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m2021c573cbbff21efabf265c,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteAgent""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m6addc6fba82da4fbc186f937,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateAutomatedReasoningPolicyTestCase""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mf650b97a592570f4b9c01c86,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetAgentAlias""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m92238ef08ff904dd33f690f7,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreatePrompt""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m92aa7a035a5d6333008e3264,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateFlow""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m948d35cf636d2c5c1f85a7b2,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetBlueprint""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mee1fac9717081c1e591f4b86,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetDataAutomationStatus""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m86fd215c78eaedf51964466c,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""ListDataAutomationLibraryIngestionJobs""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m53cc297842bf4d21507da2a8,us-east-1,AWS/Usage,ResourceCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""BlueprintsPerAccount""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""Resource""}]",Maximum,60,error,,,,,,0,20159,20159
mc3efdbebe5ec3ec52c91c182,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteDataAutomationProject""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mf169fd705a1bef388eb2f32c,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteAgentVersion""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m50eed44d84ec8814c56ff9c4,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetDataAutomationLibraryIngestionJob""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
ma3e43735bb9d3441e67f0ba6,us-east-1,AWS/Usage,ResourceCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""PromptsPerAccount""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""Resource""}]",Maximum,60,error,,,,,,0,20159,20159
m8ef8a679d17d82673ef8b740,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetAutomatedReasoningPolicyBuildWorkflow""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m96937ba90aa264e9f6961822,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetDataAutomationLibrary""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m47a6c59fa5c8a79cf6e6357d,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetAgentKnowledgeBase""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m7b819bce6a451d53b3c527ad,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateBlueprintVersion""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m75a81e9e7d78dea4c1de5290,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateFlowAlias""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m84a21f0e4101a0fefbbb6efe,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateAgentActionGroup""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m825063273126e87030a94b3b,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetAutomatedReasoningPolicyBuildWorkflowResultAssets""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m24b6787127af6a46e5342d11,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""GetAutomatedReasoningPolicyTestCase""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
md9f21ef6bae73bcc0b7a60e3,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""UpdateAutomatedReasoningPolicy""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m7b80aea6f43d1f55a8ba3c26,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""ListAgentActionGroups""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m81f0462aa37e6182054e8249,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateAgentActionGroup""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mcce5fd842c97f2cc28d4a9c8,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""CreateFlowVersion""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
mea45fbd6ae53b7e4ddab2502,us-east-1,AWS/Usage,ResourceCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""FlowsPerAccount""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""Resource""}]",Maximum,60,partial,,1.0,1.0,,,4032,20159,16127
m642c1e336f190f36321d6d53,us-east-1,AWS/Usage,CallCount,"[{""Name"":""Class"",""Value"":""None""},{""Name"":""Resource"",""Value"":""DeleteBlueprint""},{""Name"":""Service"",""Value"":""Bedrock""},{""Name"":""Type"",""Value"":""API""}]",Sum,60,error,,,,,,0,20159,20159
m9805ee0920a12f066a8c063e,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m4532c774000b1fa0fb8c1300,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m70cf7857546742c6b7ee2edc,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m49f4354600fa12d61f8bd385,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mdbb5b64963d70b69429e50d2,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mcace55882cab4ad15012b805,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m3dee10e4e1c2e772a357671d,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m200d2aa16f3a37c2e3f0144e,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m472f259763c6b9ba9742084f,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m15b8b390cd0eb3c8adcfe667,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-large-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m6f628ba54302d5efb4cee008,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mc18d446fdc60a08027931486,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
me7c56c04b129164e17f9846b,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m9a028b66606c9f443cc67e0f,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
md508734e14790f756185d7fd,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m92cf33e5871d83ac4656e543,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m76e58bd6a4f4d02ead7c73a6,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
me20ca2ddb13d4268d4cd03d2,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
mf75bf761359c9100f03c34f8,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m01caa71c67a7e35d9966b83e,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""ai21.jamba-1-5-mini-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m40a135ff80175d9cdfceae1f,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m8ddec87dc1c8bf03693cc462,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
ma1377593519f9dafb7108e00,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m38dab2280ea1b96ec6dc9a5c,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m655d71be3df2102d59199036,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m8d435d0d840a0fb3ed16cbf7,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m59665c052a639359a2f0d1ac,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m6c9f4519fd013441e017f642,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m81e996a4cd8041a7f5524bc2,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m7762826a8e78fa9ab532e5bf,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m3fa2a569714cbd00a60e9143,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
m381a486e90e46d16c3986407,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
mc31996b97a8546beaed34a93,us-east-1,AWS/Bedrock,OutputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
m21a074bed0478e8402f1053a,us-east-1,AWS/Bedrock,EstimatedTPMQuotaUsage,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
mfadf2fa1a6dd5476f19553b1,us-east-1,AWS/Bedrock,CacheReadInputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
mcaede493e4514cac211e808d,us-east-1,AWS/Bedrock,CacheWriteInputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
m3592d32ce30526304e1552aa,us-east-1,AWS/Bedrock,InvocationThrottles,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
m709dcf37ec4583d35ac3a98c,us-east-1,AWS/Bedrock,InvocationClientErrors,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
mba447ebd18823078a4592fa1,us-east-1,AWS/Bedrock,InvocationServerErrors,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
m3530e2dc63b7803e2d15d6ea,us-east-1,AWS/Bedrock,OutputImageCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-lite-v1:0:256k""}]",Sum,60,error,,,,,,0,20159,20159
ma38383098dd0e3b7f62ed988,us-east-1,AWS/Bedrock,Invocations,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-multimodal-embeddings-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
m3557aef30711d545f1391acd,us-east-1,AWS/Bedrock,InputTokenCount,"[{""Name"":""ModelId"",""Value"":""amazon.nova-2-multimodal-embeddings-v1:0""}]",Sum,60,error,,,,,,0,20159,20159
